compensation_status,accident_id,vehicle_id,fd_decision,circumstances,road_signs,road_surface,visibility,road_conditions,accident_date,address_id
VALIDATED_EIF,26709,39520.0,FG,2.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26709,39520.0,FG,12.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26709,39520.0,FG,25.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26709,39520.0,FG,30.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26769,39678.0,NG,3.0,,1.0,1.0,1.0,2020-02-28 16:56:00+04:00,213221
VALIDATED_EIF,26769,39678.0,NG,12.0,,1.0,1.0,1.0,2020-02-28 16:56:00+04:00,213221
VALIDATED_EIF,26769,39678.0,NG,30.0,,1.0,1.0,1.0,2020-02-28 16:56:00+04:00,213221
VALIDATED_EIF,26769,39676.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 16:56:00+04:00,213221
VALIDATED_EIF,26769,39676.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 16:56:00+04:00,213221
VALIDATED_EIF,26776,39702.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 14:55:00+04:00,213287
VALIDATED_EIF,26776,39702.0,NG,23.0,,1.0,1.0,1.0,2020-02-28 14:55:00+04:00,213287
VALIDATED_EIF,26776,39701.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 14:55:00+04:00,213287
VALIDATED_EIF,26776,39701.0,FG,15.0,,1.0,1.0,1.0,2020-02-28 14:55:00+04:00,213287
VALIDATED_EIF,26778,39713.0,NG,,,1.0,4.0,1.0,2020-02-28 20:20:00+04:00,213311
VALIDATED_EIF,26778,39712.0,NG,,,1.0,4.0,1.0,2020-02-28 20:20:00+04:00,213311
VALIDATED_EIF,26778,39711.0,FG,2.0,,1.0,4.0,1.0,2020-02-28 20:20:00+04:00,213311
VALIDATED_EIF,26778,39711.0,FG,15.0,,1.0,4.0,1.0,2020-02-28 20:20:00+04:00,213311
VALIDATED_EIF,26787,39756.0,FG,2.0,,1.0,2.0,1.0,2020-02-28 18:55:00+04:00,213425
VALIDATED_EIF,26787,39756.0,FG,12.0,,1.0,2.0,1.0,2020-02-28 18:55:00+04:00,213425
VALIDATED_EIF,26787,39755.0,NG,,,1.0,2.0,1.0,2020-02-28 18:55:00+04:00,213425
VALIDATED_EIF,26789,39766.0,NG,,,1.0,1.0,1.0,2020-02-28 09:05:00+04:00,213450
VALIDATED_EIF,26789,39765.0,FG,4.0,,1.0,1.0,1.0,2020-02-28 09:05:00+04:00,213450
VALIDATED_EIF,26789,39765.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 09:05:00+04:00,213450
VALIDATED_EIF,26789,39765.0,FG,25.0,,1.0,1.0,1.0,2020-02-28 09:05:00+04:00,213450
VALIDATED_EIF,26789,39765.0,FG,30.0,,1.0,1.0,1.0,2020-02-28 09:05:00+04:00,213450
VALIDATED_EIF,26805,39822.0,NG,2.0,,1.0,2.0,1.0,2020-02-28 01:20:00+04:00,213592
VALIDATED_EIF,26805,39822.0,NG,12.0,,1.0,2.0,1.0,2020-02-28 01:20:00+04:00,213592
VALIDATED_EIF,26805,39821.0,FG,3.0,,1.0,2.0,1.0,2020-02-28 01:20:00+04:00,213592
VALIDATED_EIF,26805,39821.0,FG,12.0,,1.0,2.0,1.0,2020-02-28 01:20:00+04:00,213592
VALIDATED_EIF,26808,39828.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 10:20:00+04:00,213607
VALIDATED_EIF,26808,39828.0,NG,23.0,,1.0,1.0,1.0,2020-02-28 10:20:00+04:00,213607
VALIDATED_EIF,26808,39827.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 10:20:00+04:00,213607
VALIDATED_EIF,26808,39827.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 10:20:00+04:00,213607
VALIDATED_EIF,26810,39841.0,NG,,,1.0,2.0,1.0,2020-02-27 22:10:00+04:00,213639
VALIDATED_EIF,26810,39839.0,FG,2.0,,1.0,2.0,1.0,2020-02-27 22:10:00+04:00,213639
VALIDATED_EIF,26810,39839.0,FG,15.0,,1.0,2.0,1.0,2020-02-27 22:10:00+04:00,213639
VALIDATED_EIF,26819,39864.0,NG,2.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26819,39864.0,NG,15.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26819,39864.0,NG,19.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26819,39864.0,NG,23.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26819,39863.0,FG,2.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26819,39863.0,FG,11.0,,1.0,1.0,1.0,2020-03-01 12:30:00+04:00,213699
VALIDATED_EIF,26823,39890.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 18:55:00+04:00,213758
VALIDATED_EIF,26823,39890.0,NG,12.0,,1.0,1.0,1.0,2020-02-28 18:55:00+04:00,213758
VALIDATED_EIF,26823,39888.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 18:55:00+04:00,213758
VALIDATED_EIF,26823,39888.0,FG,20.0,,1.0,1.0,1.0,2020-02-28 18:55:00+04:00,213758
VALIDATED_EIF,26823,39888.0,FG,31.0,,1.0,1.0,1.0,2020-02-28 18:55:00+04:00,213758
VALIDATED_EIF,26828,39903.0,FG,9.0,,1.0,3.0,3.0,2020-02-09 13:25:00+04:00,213793
VALIDATED_EIF,26828,39903.0,FG,15.0,,1.0,3.0,3.0,2020-02-09 13:25:00+04:00,213793
VALIDATED_EIF,26828,39902.0,NG,2.0,,1.0,3.0,3.0,2020-02-09 13:25:00+04:00,213793
VALIDATED_EIF,26828,39902.0,NG,12.0,,1.0,3.0,3.0,2020-02-09 13:25:00+04:00,213793
VALIDATED_EIF,26836,39941.0,NG,2.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39941.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39941.0,NG,26.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39940.0,FG,2.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39940.0,FG,12.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39940.0,FG,25.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26836,39940.0,FG,30.0,,1.0,1.0,1.0,2020-02-27 10:55:00+04:00,213877
VALIDATED_EIF,26842,39957.0,NG,2.0,,1.0,1.0,1.0,2020-02-27 15:00:00+04:00,213925
VALIDATED_EIF,26842,39957.0,NG,13.0,,1.0,1.0,1.0,2020-02-27 15:00:00+04:00,213925
VALIDATED_EIF,26842,39957.0,NG,29.0,,1.0,1.0,1.0,2020-02-27 15:00:00+04:00,213925
VALIDATED_EIF,26842,39956.0,FG,,,1.0,1.0,1.0,2020-02-27 15:00:00+04:00,213925
VALIDATED_EIF,26843,39962.0,FG,2.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39962.0,FG,23.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39961.0,NG,2.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39961.0,NG,12.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39961.0,NG,19.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39961.0,NG,25.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26843,39961.0,NG,30.0,,1.0,2.0,2.0,2020-02-28 22:30:00+04:00,213937
VALIDATED_EIF,26850,39990.0,FG,,,1.0,2.0,1.0,2020-02-28 20:20:00+04:00,214006
VALIDATED_EIF,26850,39989.0,NG,2.0,,1.0,2.0,1.0,2020-02-28 20:20:00+04:00,214006
VALIDATED_EIF,26850,39989.0,NG,11.0,,1.0,2.0,1.0,2020-02-28 20:20:00+04:00,214006
VALIDATED_EIF,26869,40073.0,NG,,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40072.0,NG,3.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40072.0,NG,12.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40072.0,NG,30.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40072.0,NG,33.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40070.0,NG,2.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40070.0,NG,15.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26869,40069.0,FG,,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,214353
VALIDATED_EIF,26871,40091.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 10:30:00+04:00,214418
VALIDATED_EIF,26871,40091.0,NG,12.0,,1.0,1.0,1.0,2020-02-28 10:30:00+04:00,214418
VALIDATED_EIF,26871,40090.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 10:30:00+04:00,214418
VALIDATED_EIF,26871,40090.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 10:30:00+04:00,214418
VALIDATED_EIF,26903,39925.0,NG,2.0,,1.0,2.0,2.0,2020-02-29 23:10:00+04:00,213847
VALIDATED_EIF,26903,39925.0,NG,13.0,,1.0,2.0,2.0,2020-02-29 23:10:00+04:00,213847
VALIDATED_EIF,26903,39925.0,NG,30.0,,1.0,2.0,2.0,2020-02-29 23:10:00+04:00,213847
VALIDATED_EIF,26903,39924.0,FG,,,1.0,2.0,2.0,2020-02-29 23:10:00+04:00,213847
VALIDATED_EIF,26909,39955.0,NG,2.0,,1.0,2.0,2.0,2020-02-29 21:00:00+04:00,213920
VALIDATED_EIF,26909,39955.0,NG,12.0,,1.0,2.0,2.0,2020-02-29 21:00:00+04:00,213920
VALIDATED_EIF,26909,39954.0,FG,3.0,,1.0,2.0,2.0,2020-02-29 21:00:00+04:00,213920
VALIDATED_EIF,26909,39954.0,FG,23.0,,1.0,2.0,2.0,2020-02-29 21:00:00+04:00,213920
VALIDATED_EIF,26939,40088.0,NG,,,1.0,1.0,1.0,2020-03-02 00:00:00+04:00,214409
VALIDATED_EIF,26939,40086.0,FG,2.0,,1.0,1.0,1.0,2020-03-02 00:00:00+04:00,214409
VALIDATED_EIF,26939,40086.0,FG,21.0,,1.0,1.0,1.0,2020-03-02 00:00:00+04:00,214409
VALIDATED_EIF,26939,40086.0,FG,25.0,,1.0,1.0,1.0,2020-03-02 00:00:00+04:00,214409
VALIDATED_EIF,26939,40086.0,FG,30.0,,1.0,1.0,1.0,2020-03-02 00:00:00+04:00,214409
VALIDATED_EIF,27444,40536.0,NG,2.0,,1.0,1.0,1.0,2020-03-01 17:10:00+04:00,216811
VALIDATED_EIF,27444,40536.0,NG,12.0,,1.0,1.0,1.0,2020-03-01 17:10:00+04:00,216811
VALIDATED_EIF,27444,40535.0,NG,,,1.0,1.0,1.0,2020-03-01 17:10:00+04:00,216811
VALIDATED_EIF,27444,40534.0,FG,2.0,,1.0,1.0,1.0,2020-03-01 17:10:00+04:00,216811
VALIDATED_EIF,27444,40534.0,FG,15.0,,1.0,1.0,1.0,2020-03-01 17:10:00+04:00,216811
VALIDATED_EIF,27450,40551.0,NG,3.0,,1.0,2.0,1.0,2020-03-01 19:00:00+04:00,216929
VALIDATED_EIF,27450,40551.0,NG,20.0,,1.0,2.0,1.0,2020-03-01 19:00:00+04:00,216929
VALIDATED_EIF,27450,40551.0,NG,31.0,,1.0,2.0,1.0,2020-03-01 19:00:00+04:00,216929
VALIDATED_EIF,27450,40550.0,FG,,,1.0,2.0,1.0,2020-03-01 19:00:00+04:00,216929
VALIDATED_EIF,27628,40730.0,FG,3.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,218443
VALIDATED_EIF,27628,40730.0,FG,12.0,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,218443
VALIDATED_EIF,27628,40729.0,NG,,,1.0,2.0,1.0,2020-03-01 23:30:00+04:00,218443
VALIDATED_EIF,27631,40762.0,FG,2.0,,1.0,1.0,4.0,2020-02-09 16:15:00+04:00,218654
VALIDATED_EIF,27631,40762.0,FG,15.0,,1.0,1.0,4.0,2020-02-09 16:15:00+04:00,218654
VALIDATED_EIF,27631,40759.0,NG,2.0,,1.0,1.0,4.0,2020-02-09 16:15:00+04:00,218654
VALIDATED_EIF,27631,40759.0,NG,12.0,,1.0,1.0,4.0,2020-02-09 16:15:00+04:00,218654
VALIDATED_EIF,27639,40761.0,NG,3.0,,1.0,1.0,1.0,2020-03-02 15:45:00+04:00,218648
VALIDATED_EIF,27639,40761.0,NG,13.0,,1.0,1.0,1.0,2020-03-02 15:45:00+04:00,218648
VALIDATED_EIF,27639,40760.0,FG,2.0,,1.0,1.0,1.0,2020-03-02 15:45:00+04:00,218648
VALIDATED_EIF,27639,40760.0,FG,15.0,,1.0,1.0,1.0,2020-03-02 15:45:00+04:00,218648
VALIDATED_EIF,27719,40711.0,FG,2.0,,1.0,1.0,2.0,2020-03-01 10:00:00+04:00,218307
VALIDATED_EIF,27719,40711.0,FG,12.0,,1.0,1.0,2.0,2020-03-01 10:00:00+04:00,218307
VALIDATED_EIF,27719,40708.0,NG,2.0,,1.0,1.0,2.0,2020-03-01 10:00:00+04:00,218307
VALIDATED_EIF,27719,40708.0,NG,11.0,,1.0,1.0,2.0,2020-03-01 10:00:00+04:00,218307
VALIDATED_EIF,27720,40715.0,NG,3.0,,1.0,1.0,1.0,2020-02-29 14:15:00+04:00,218335
VALIDATED_EIF,27720,40715.0,NG,12.0,,1.0,1.0,1.0,2020-02-29 14:15:00+04:00,218335
VALIDATED_EIF,27720,40715.0,NG,25.0,,1.0,1.0,1.0,2020-02-29 14:15:00+04:00,218335
VALIDATED_EIF,27720,40712.0,FG,2.0,,1.0,1.0,1.0,2020-02-29 14:15:00+04:00,218335
VALIDATED_EIF,27720,40712.0,FG,16.0,,1.0,1.0,1.0,2020-02-29 14:15:00+04:00,218335
VALIDATED_EIF,27802,40776.0,NG,2.0,,1.0,1.0,1.0,2020-03-02 22:00:00+04:00,218749
VALIDATED_EIF,27802,40776.0,NG,12.0,,1.0,1.0,1.0,2020-03-02 22:00:00+04:00,218749
VALIDATED_EIF,27802,40776.0,NG,29.0,,1.0,1.0,1.0,2020-03-02 22:00:00+04:00,218749
VALIDATED_EIF,27802,40774.0,FG,8.0,,1.0,1.0,1.0,2020-03-02 22:00:00+04:00,218749
VALIDATED_EIF,27802,40774.0,FG,18.0,,1.0,1.0,1.0,2020-03-02 22:00:00+04:00,218749
VALIDATED_EIF,27846,41126.0,NG,2.0,,1.0,1.0,1.0,2020-02-17 18:20:00+04:00,219365
VALIDATED_EIF,27846,41126.0,NG,12.0,,1.0,1.0,1.0,2020-02-17 18:20:00+04:00,219365
VALIDATED_EIF,27846,40929.0,NG,,,1.0,1.0,1.0,2020-02-17 18:20:00+04:00,219365
VALIDATED_EIF,27846,40875.0,FG,,,1.0,1.0,1.0,2020-02-17 18:20:00+04:00,219365
VALIDATED_EIF,28483,41539.0,NG,2.0,,1.0,1.0,1.0,2020-02-29 17:00:00+04:00,223527
VALIDATED_EIF,28483,41539.0,NG,12.0,,1.0,1.0,1.0,2020-02-29 17:00:00+04:00,223527
VALIDATED_EIF,28483,41538.0,FG,2.0,,1.0,1.0,1.0,2020-02-29 17:00:00+04:00,223527
VALIDATED_EIF,28483,41538.0,FG,12.0,,1.0,1.0,1.0,2020-02-29 17:00:00+04:00,223527
VALIDATED_EIF,28489,41561.0,NG,,,1.0,2.0,1.0,2020-03-03 18:45:00+04:00,223660
VALIDATED_EIF,28489,41560.0,FG,2.0,,1.0,2.0,1.0,2020-03-03 18:45:00+04:00,223660
VALIDATED_EIF,28489,41560.0,FG,21.0,,1.0,2.0,1.0,2020-03-03 18:45:00+04:00,223660
VALIDATED_EIF,28489,41560.0,FG,25.0,,1.0,2.0,1.0,2020-03-03 18:45:00+04:00,223660
VALIDATED_EIF,28489,41560.0,FG,30.0,,1.0,2.0,1.0,2020-03-03 18:45:00+04:00,223660
VALIDATED_EIF,28494,41577.0,NG,2.0,,1.0,1.0,1.0,2020-03-03 11:15:00+04:00,223749
VALIDATED_EIF,28494,41577.0,NG,12.0,,1.0,1.0,1.0,2020-03-03 11:15:00+04:00,223749
VALIDATED_EIF,28494,41574.0,FG,2.0,,1.0,1.0,1.0,2020-03-03 11:15:00+04:00,223749
VALIDATED_EIF,28494,41574.0,FG,16.0,,1.0,1.0,1.0,2020-03-03 11:15:00+04:00,223749
VALIDATED_EIF,28494,41574.0,FG,29.0,,1.0,1.0,1.0,2020-03-03 11:15:00+04:00,223749
VALIDATED_EIF,28523,41248.0,NG,2.0,,1.0,4.0,1.0,2020-02-20 22:10:00+04:00,221564
VALIDATED_EIF,28523,41248.0,NG,12.0,,1.0,4.0,1.0,2020-02-20 22:10:00+04:00,221564
VALIDATED_EIF,28523,41247.0,NG,2.0,,1.0,4.0,1.0,2020-02-20 22:10:00+04:00,221564
VALIDATED_EIF,28523,41247.0,NG,12.0,,1.0,4.0,1.0,2020-02-20 22:10:00+04:00,221564
VALIDATED_EIF,28523,41246.0,FG,,,1.0,4.0,1.0,2020-02-20 22:10:00+04:00,221564
VALIDATED_EIF,28575,41402.0,NG,2.0,,1.0,1.0,1.0,2020-03-03 11:45:00+04:00,222643
VALIDATED_EIF,28575,41402.0,NG,15.0,,1.0,1.0,1.0,2020-03-03 11:45:00+04:00,222643
VALIDATED_EIF,28575,41401.0,FG,,,1.0,1.0,1.0,2020-03-03 11:45:00+04:00,222643
VALIDATED_EIF,28610,41502.0,NG,2.0,,1.0,1.0,1.0,2020-03-03 16:10:00+04:00,223259
VALIDATED_EIF,28610,41502.0,NG,12.0,,1.0,1.0,1.0,2020-03-03 16:10:00+04:00,223259
VALIDATED_EIF,28610,41500.0,FG,,,1.0,1.0,1.0,2020-03-03 16:10:00+04:00,223259
VALIDATED_EIF,28627,41555.0,NG,3.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41555.0,NG,11.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41555.0,NG,16.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41555.0,NG,29.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41555.0,NG,35.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41554.0,FG,2.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41554.0,FG,12.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28627,41554.0,FG,33.0,,1.0,5.0,1.0,2020-03-03 14:35:00+04:00,223631
VALIDATED_EIF,28646,41645.0,FG,4.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41645.0,FG,12.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41645.0,FG,19.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41643.0,NG,2.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41643.0,NG,15.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41643.0,NG,29.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28646,41643.0,NG,33.0,,1.0,1.0,2.0,2020-02-13 17:25:00+04:00,224205
VALIDATED_EIF,28677,41810.0,FG,2.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28677,41810.0,FG,12.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28677,41807.0,NG,2.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28677,41807.0,NG,12.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28677,41807.0,NG,25.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28677,41807.0,NG,30.0,,1.0,1.0,1.0,2020-03-04 13:30:00+04:00,225086
VALIDATED_EIF,28721,41661.0,NG,2.0,,1.0,1.0,1.0,2020-03-04 12:30:00+04:00,224268
VALIDATED_EIF,28721,41661.0,NG,23.0,,1.0,1.0,1.0,2020-03-04 12:30:00+04:00,224268
VALIDATED_EIF,28721,41660.0,FG,3.0,,1.0,1.0,1.0,2020-03-04 12:30:00+04:00,224268
VALIDATED_EIF,28721,41660.0,FG,12.0,,1.0,1.0,1.0,2020-03-04 12:30:00+04:00,224268
VALIDATED_EIF,28793,41978.0,NG,,,1.0,1.0,1.0,2020-03-04 10:15:00+04:00,226252
VALIDATED_EIF,28793,41977.0,FG,4.0,,1.0,1.0,1.0,2020-03-04 10:15:00+04:00,226252
VALIDATED_EIF,28793,41977.0,FG,12.0,,1.0,1.0,1.0,2020-03-04 10:15:00+04:00,226252
VALIDATED_EIF,28813,41942.0,NG,2.0,,1.0,1.0,1.0,2020-03-04 12:40:00+04:00,226054
VALIDATED_EIF,28813,41942.0,NG,16.0,,1.0,1.0,1.0,2020-03-04 12:40:00+04:00,226054
VALIDATED_EIF,28813,41942.0,NG,30.0,,1.0,1.0,1.0,2020-03-04 12:40:00+04:00,226054
VALIDATED_EIF,28813,41940.0,FG,,,1.0,1.0,1.0,2020-03-04 12:40:00+04:00,226054
VALIDATED_EIF,28815,41961.0,NG,2.0,,1.0,1.0,1.0,2020-03-04 18:35:00+04:00,226190
VALIDATED_EIF,28815,41961.0,NG,16.0,,1.0,1.0,1.0,2020-03-04 18:35:00+04:00,226190
VALIDATED_EIF,28815,41960.0,FG,,,1.0,1.0,1.0,2020-03-04 18:35:00+04:00,226190
VALIDATED_EIF,28827,41993.0,NG,3.0,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28827,41993.0,NG,11.0,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28827,41993.0,NG,20.0,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28827,41993.0,NG,31.0,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28827,41993.0,NG,35.0,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28827,41992.0,FG,,,1.0,1.0,1.0,2020-03-04 12:35:00+04:00,226383
VALIDATED_EIF,28831,42005.0,NG,,,1.0,1.0,1.0,2020-03-04 10:00:00+04:00,226426
VALIDATED_EIF,28831,42004.0,NG,,,1.0,1.0,1.0,2020-03-04 10:00:00+04:00,226426
VALIDATED_EIF,28831,42001.0,FG,3.0,,1.0,1.0,1.0,2020-03-04 10:00:00+04:00,226426
VALIDATED_EIF,28831,42001.0,FG,12.0,,1.0,1.0,1.0,2020-03-04 10:00:00+04:00,226426
VALIDATED_EIF,28843,42045.0,NG,2.0,,1.0,1.0,1.0,2020-03-04 10:05:00+04:00,226631
VALIDATED_EIF,28843,42045.0,NG,11.0,,1.0,1.0,1.0,2020-03-04 10:05:00+04:00,226631
VALIDATED_EIF,28843,42044.0,FG,2.0,,1.0,1.0,1.0,2020-03-04 10:05:00+04:00,226631
VALIDATED_EIF,28843,42044.0,FG,11.0,,1.0,1.0,1.0,2020-03-04 10:05:00+04:00,226631
VALIDATED_EIF,28861,42115.0,NG,4.0,,1.0,2.0,1.0,2020-03-02 19:30:00+04:00,227006
VALIDATED_EIF,28861,42115.0,NG,13.0,,1.0,2.0,1.0,2020-03-02 19:30:00+04:00,227006
VALIDATED_EIF,28861,42114.0,FG,,,1.0,2.0,1.0,2020-03-02 19:30:00+04:00,227006
VALIDATED_EIF,28867,42130.0,FG,3.0,,1.0,1.0,1.0,2020-03-04 17:40:00+04:00,227076
VALIDATED_EIF,28867,42130.0,FG,12.0,,1.0,1.0,1.0,2020-03-04 17:40:00+04:00,227076
VALIDATED_EIF,28867,42128.0,NG,4.0,,1.0,1.0,1.0,2020-03-04 17:40:00+04:00,227076
VALIDATED_EIF,28867,42128.0,NG,12.0,,1.0,1.0,1.0,2020-03-04 17:40:00+04:00,227076
VALIDATED_EIF,28867,42128.0,NG,19.0,,1.0,1.0,1.0,2020-03-04 17:40:00+04:00,227076
VALIDATED_EIF,28900,42232.0,NG,,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42231.0,FG,,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,4.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,15.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,19.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,20.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,31.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42230.0,NG,35.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42229.0,NG,4.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42229.0,NG,19.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42229.0,NG,20.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42229.0,NG,31.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28900,42229.0,NG,35.0,,1.0,1.0,1.0,2020-03-04 16:35:00+04:00,227896
VALIDATED_EIF,28917,42066.0,NG,4.0,,1.0,1.0,1.0,2020-03-04 13:50:00+04:00,226764
VALIDATED_EIF,28917,42066.0,NG,12.0,,1.0,1.0,1.0,2020-03-04 13:50:00+04:00,226764
VALIDATED_EIF,28917,42065.0,FG,,,1.0,1.0,1.0,2020-03-04 13:50:00+04:00,226764
VALIDATED_EIF,28919,42070.0,NG,4.0,,1.0,1.0,1.0,2020-03-04 12:00:00+04:00,226786
VALIDATED_EIF,28919,42070.0,NG,12.0,,1.0,1.0,1.0,2020-03-04 12:00:00+04:00,226786
VALIDATED_EIF,28919,42068.0,FG,,,1.0,1.0,1.0,2020-03-04 12:00:00+04:00,226786
VALIDATED_EIF,28923,42107.0,FG,2.0,,1.0,1.0,1.0,2020-02-27 16:10:00+04:00,226968
